service,speaker,utterance,state,HR_message,Employee_message,entities
benefits_enrollment,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[""HR Assistant: No problem, let me start by asking how long you've had health insurance coverage before? (Please provide a number of years.)"", ""Employee: I've had health insurance coverage for 5 years."", 'HR Assistant: Great, when would you like the new coverage to begin? (Please provide the date in the format YYYY-MM-DD and also let me know if you prefer email, phone or mail for communication.) ', 'Employee: I would like the new coverage to begin on 2023-03-01, and please use email to contact me.', 'HR Assistant: Okay, what type of benefit plan are you interested in enrolling in, such as health insurance, dental insurance, etc.?  ', 'Employee: I am interested in enrolling in a health insurance plan.', 'HR Assistant: No problem. How many dependents, if any, would you like to add to the health insurance plan? (Please provide a number.)', 'Employee: I would like to add 2 dependents to the health insurance plan.', 'HR Assistant: Great. Do we have your updated contact and other personal details on file already? (Please respond with Yes or No.)', 'Employee: Yes, you have my updated details on file. ', 'HR Assistant: Wonderful. Lastly, what is your approximate annual premium budget in US Dollars and which benefit plan option would you prefer, for example Plan A or Plan B?  ', 'Employee: My approximate annual premium budget is $15,000 and I would prefer to select Plan A.']","[{'previous_coverage_duration': '5'}, {'effective_date': '2023-03-01', 'contact_preference': 'email'}, {'type_of_benefit': 'health insurance'}, {'number_of_dependents': '2'}, {'personal_information_confirmation': 'Yes'}, {'estimated_annual_premium': '$15,000', 'benefit_plan_selection': 'Plan A'}]","[""No problem, let me start by asking how long you've had health insurance coverage before? (Please provide a number of years.)"", 'Great, when would you like the new coverage to begin? (Please provide the date in the format YYYY-MM-DD and also let me know if you prefer email, phone or mail for communication.)', 'Okay, what type of benefit plan are you interested in enrolling in, such as health insurance, dental insurance, etc.?', 'No problem. How many dependents, if any, would you like to add to the health insurance plan? (Please provide a number.)', 'Great. Do we have your updated contact and other personal details on file already? (Please respond with Yes or No.)', 'Wonderful. Lastly, what is your approximate annual premium budget in US Dollars and which benefit plan option would you prefer, for example Plan A or Plan B?']","[""I've had health insurance coverage for 5 years."", 'I would like the new coverage to begin on 2023-03-01, and please use email to contact me.', 'I am interested in enrolling in a health insurance plan.', 'I would like to add 2 dependents to the health insurance plan.', 'Yes, you have my updated details on file.', 'My approximate annual premium budget is $15,000 and I would prefer to select Plan A.']","{'previous_coverage_duration': '5', 'effective_date': '2023-03-01', 'contact_preference': 'email', 'type_of_benefit': 'health insurance', 'number_of_dependents': '2', 'personal_information_confirmation': 'Yes', 'estimated_annual_premium': '$15,000', 'benefit_plan_selection': 'Plan A'}"
benefits_enrollment,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[""HR Assistant: No problem, what's your approximate annual budget for premiums? Let me know the dollar amount. Also, which type of coverage are you looking for, like health insurance or dental?  "", ""Employee: My annual budget is around $65,000. I'm hoping to enroll in a health insurance plan."", 'HR Assistant: Okay, great. Let me walk you through the process. First, which plan would you like to select? We have Plan A and Plan B available. I also need to know when you want your coverage to start. Could you provide the date in the format YYYY-MM-DD?', 'Employee: I would like to select Plan A with a start date of March 1st, 2023. ', 'HR Assistant: No problem. Next, how many dependents would you like to add to the plan? Just give me the number.', 'Employee: I would like to add one dependent.', ""HR Assistant: Wonderful. Do we have your current contact information on file already? Please let me know if it's up to date or not. Also, what's the best way for me to contact you, through email, phone or mail?  "", 'Employee: Yes, my information is up to date. Phone is the best contact method.', 'HR Assistant: Great, last question - how long have you been covered under a health plan previously? If any, just provide the number of years.', 'Employee: I have not been covered for any years previously.']","[{'estimated_annual_premium': '$65,000', 'type_of_benefit': 'health insurance'}, {'benefit_plan_selection': 'Plan A', 'effective_date': 'March 1st, 2023'}, {'number_of_dependents': 'one'}, {'personal_information_confirmation': 'Yes', 'contact_preference': 'Phone'}, {'previous_coverage_duration': 'I have not been covered for any years previously'}]","[""No problem, what's your approximate annual budget for premiums? Let me know the dollar amount. Also, which type of coverage are you looking for, like health insurance or dental?"", 'Okay, great. Let me walk you through the process. First, which plan would you like to select? We have Plan A and Plan B available. I also need to know when you want your coverage to start. Could you provide the date in the format YYYY-MM-DD?', 'No problem. Next, how many dependents would you like to add to the plan? Just give me the number.', ""Wonderful. Do we have your current contact information on file already? Please let me know if it's up to date or not. Also, what's the best way for me to contact you, through email, phone or mail?"", 'Great, last question - how long have you been covered under a health plan previously? If any, just provide the number of years.']","[""My annual budget is around $65,000. I'm hoping to enroll in a health insurance plan."", 'I would like to select Plan A with a start date of March 1st, 2023.', 'I would like to add one dependent.', 'Yes, my information is up to date. Phone is the best contact method.', 'I have not been covered for any years previously.']","{'estimated_annual_premium': '$65,000', 'type_of_benefit': 'health insurance', 'benefit_plan_selection': 'Plan A', 'effective_date': 'March 1st, 2023', 'number_of_dependents': 'one', 'personal_information_confirmation': 'Yes', 'contact_preference': 'Phone', 'previous_coverage_duration': 'I have not been covered for any years previously'}"
benefits_enrollment,"[0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: Okay, no problem. What kind of coverage are you looking for and when would you like it to start?', ""Employee: I'd like to enroll in the company's health insurance plan starting January 1st, 2023."", ""HR Assistant: Great, we'll get that process started for you. How do you prefer I contact you, through email, phone or mail? And do you think we have your current contact details on file?  "", 'Employee: You can contact me by email, and yes you should have my up-to-date contact information.', ""HR Assistant: Perfect. How long have you had health insurance in the past, if you don't mind me asking? Also, which insurance plan option are you interested in, Plan A or Plan B?  "", ""Employee: I've had health coverage for the last 5 years. I'm interested in enrolling in Plan A."", 'HR Assistant: Wonderful. Last couple questions - what is your estimated annual budget for premiums? And do you need to add any dependents, like a spouse or children?', 'Employee: My estimated annual premium budget is $15,000 and I would like to add 3 dependents to the plan.']","[{'type_of_benefit': 'health insurance', 'effective_date': 'January 1st, 2023'}, {'contact_preference': 'email', 'personal_information_confirmation': 'yes'}, {'previous_coverage_duration': '5', 'benefit_plan_selection': 'Plan A'}, {'estimated_annual_premium': '$15,000', 'number_of_dependents': '3'}]","['Okay, no problem. What kind of coverage are you looking for and when would you like it to start?', ""Great, we'll get that process started for you. How do you prefer I contact you, through email, phone or mail? And do you think we have your current contact details on file?"", ""Perfect. How long have you had health insurance in the past, if you don't mind me asking? Also, which insurance plan option are you interested in, Plan A or Plan B?"", 'Wonderful. Last couple questions - what is your estimated annual budget for premiums? And do you need to add any dependents, like a spouse or children?']","[""I'd like to enroll in the company's health insurance plan starting January 1st, 2023."", 'You can contact me by email, and yes you should have my up-to-date contact information.', ""I've had health coverage for the last 5 years. I'm interested in enrolling in Plan A."", 'My estimated annual premium budget is $15,000 and I would like to add 3 dependents to the plan.']","{'type_of_benefit': 'health insurance', 'effective_date': 'January 1st, 2023', 'contact_preference': 'email', 'personal_information_confirmation': 'yes', 'previous_coverage_duration': '5', 'benefit_plan_selection': 'Plan A', 'estimated_annual_premium': '$15,000', 'number_of_dependents': '3'}"
benefits_enrollment,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[""HR Assistant: No problem, let me know when you'd like your coverage to begin. What date would you like it to start?"", ""Employee: I'd like it to start on March 1st, 2023."", ""HR Assistant: Great, do we have all of your current contact information on file? Please let me know if it's been updated or not. How many family members would you like to include in the plan?  "", ""Employee: Yes, we have my updated information. I'd like to add one dependent."", 'HR Assistant: Okay, thanks for confirming. To help me find the best options for you, about how much are you looking to spend on premiums each year? Also, what type of benefit are you most interested in enrolling in?', ""Employee: I'm hoping to keep my annual premium around $5,000. I'm looking to sign up for a health insurance plan."", ""HR Assistant: Wonderful, I've pulled up the options. Please let me know which plan you'd like to choose by providing the plan code. Additionally, have you been covered under a health plan before or will this be your first time?"", ""Employee: I'd like to choose Plan A. This will be my first time with health insurance.  "", 'HR Assistant: Almost done! Last question - what is the best way for me to contact you about your enrollment, whether it be by email, phone, or mail?', 'Employee: Email will work best for me.']","[{'effective_date': 'March 1st, 2023'}, {'personal_information_confirmation': 'Yes', 'number_of_dependents': 'one'}, {'estimated_annual_premium': '$5,000', 'type_of_benefit': 'health insurance'}, {'benefit_plan_selection': 'Plan A', 'previous_coverage_duration': 'first'}, {'contact_preference': 'Email'}]","[""No problem, let me know when you'd like your coverage to begin. What date would you like it to start?"", ""Great, do we have all of your current contact information on file? Please let me know if it's been updated or not. How many family members would you like to include in the plan?"", 'Okay, thanks for confirming. To help me find the best options for you, about how much are you looking to spend on premiums each year? Also, what type of benefit are you most interested in enrolling in?', ""Wonderful, I've pulled up the options. Please let me know which plan you'd like to choose by providing the plan code. Additionally, have you been covered under a health plan before or will this be your first time?"", 'Almost done! Last question - what is the best way for me to contact you about your enrollment, whether it be by email, phone, or mail?']","[""I'd like it to start on March 1st, 2023."", ""Yes, we have my updated information. I'd like to add one dependent."", ""I'm hoping to keep my annual premium around $5,000. I'm looking to sign up for a health insurance plan."", ""I'd like to choose Plan A. This will be my first time with health insurance."", 'Email will work best for me.']","{'effective_date': 'March 1st, 2023', 'personal_information_confirmation': 'Yes', 'number_of_dependents': 'one', 'estimated_annual_premium': '$5,000', 'type_of_benefit': 'health insurance', 'benefit_plan_selection': 'Plan A', 'previous_coverage_duration': 'first', 'contact_preference': 'Email'}"
benefits_enrollment,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, what type of benefit are you looking to sign up for? Something like health insurance, dental insurance, etc.?  ', ""Employee: I'd like to enroll in health insurance."", ""HR Assistant: Okay, great. Go ahead and let me know which plan you'd prefer by entering the plan code - like Plan A or Plan B. Also, have you been covered under a health plan before at all? If so, how many years?"", 'Employee: The plan code is Plan A, and I have not been covered under a health plan before. ', ""HR Assistant: No worries. Do we have all of your current contact info on file? You can just say yes or no. And what's the best way for us to reach you - email, phone, or mail?"", 'Employee: Yes, you have my current contact information on file. My preferred contact method is social media.', ""HR Assistant: Perfect. Lastly, what's your approximate annual premium budget in US dollars? And when would you like the coverage to start? Just give me the date in the format YYYY-MM-DD."", 'Employee: My approximate annual premium budget is $3,500. I would like the coverage to start on March 1st, 2023.', 'HR Assistant: Almost done! Last question - do you need to add any dependents, like a spouse or kids, to the plan? If so, how many?', 'Employee: No, I do not need to add any dependents to the plan.']","[{'type_of_benefit': 'health insurance'}, {'benefit_plan_selection': 'Plan A', 'previous_coverage_duration': 'The plan code is Plan A, and I have not'}, {'personal_information_confirmation': 'Yes', 'contact_preference': 'social media'}, {'estimated_annual_premium': '$3,500', 'effective_date': 'March 1st, 2023'}, {'number_of_dependents': 'No, I do not need to add any dependents'}]","['No problem, what type of benefit are you looking to sign up for? Something like health insurance, dental insurance, etc.?', ""Okay, great. Go ahead and let me know which plan you'd prefer by entering the plan code - like Plan A or Plan B. Also, have you been covered under a health plan before at all? If so, how many years?"", ""No worries. Do we have all of your current contact info on file? You can just say yes or no. And what's the best way for us to reach you - email, phone, or mail?"", ""Perfect. Lastly, what's your approximate annual premium budget in US dollars? And when would you like the coverage to start? Just give me the date in the format YYYY-MM-DD."", 'Almost done! Last question - do you need to add any dependents, like a spouse or kids, to the plan? If so, how many?']","[""I'd like to enroll in health insurance."", 'The plan code is Plan A, and I have not been covered under a health plan before.', 'Yes, you have my current contact information on file. My preferred contact method is social media.', 'My approximate annual premium budget is $3,500. I would like the coverage to start on March 1st, 2023.', 'No, I do not need to add any dependents to the plan.']","{'type_of_benefit': 'health insurance', 'benefit_plan_selection': 'Plan A', 'previous_coverage_duration': 'The plan code is Plan A, and I have not', 'personal_information_confirmation': 'Yes', 'contact_preference': 'social media', 'estimated_annual_premium': '$3,500', 'effective_date': 'March 1st, 2023', 'number_of_dependents': 'No, I do not need to add any dependents'}"
benefits_enrollment,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, let me see what I can do to help. How many dependents would you like to add to your health plan? Feel free to let me know the number. Also, could you provide the plan code for the option you prefer, like Plan A or Plan B?  ', ""Employee: I'd like to add 2 dependents and select Plan A."", 'HR Assistant: Okay, great. Which type of benefit are you looking to enroll in specifically, like health insurance, dental or something else?', 'Employee: I need to enroll in health insurance.', ""HR Assistant: Wonderful. Do we have your most current contact and personal details on file? Please let me know if it's been updated or not. Additionally, what is your approximate annual budget for premium costs in US Dollars?"", 'Employee: Yes, the information is updated. My estimated budget is $10,000.  ', 'HR Assistant: Thanks for confirming. Lastly, how many years have you had previous health plan coverage? And what is the best way for me to contact you, through email, phone or mail?', ""Employee: I've been covered for 5 years. Phone contact would be preferable."", 'HR Assistant: Perfect. Last thing - what date would you like your new coverage to begin? Please provide the date in the format YYYY-MM-DD.', 'Employee: 2023-03-01']","[{'number_of_dependents': '2', 'benefit_plan_selection': 'Plan A'}, {'type_of_benefit': 'health insurance'}, {'personal_information_confirmation': 'Yes', 'estimated_annual_premium': '$10,000'}, {'previous_coverage_duration': '5', 'contact_preference': 'Phone'}, {'effective_date': '2023-03-01'}]","['No problem, let me see what I can do to help. How many dependents would you like to add to your health plan? Feel free to let me know the number. Also, could you provide the plan code for the option you prefer, like Plan A or Plan B?', 'Okay, great. Which type of benefit are you looking to enroll in specifically, like health insurance, dental or something else?', ""Wonderful. Do we have your most current contact and personal details on file? Please let me know if it's been updated or not. Additionally, what is your approximate annual budget for premium costs in US Dollars?"", 'Thanks for confirming. Lastly, how many years have you had previous health plan coverage? And what is the best way for me to contact you, through email, phone or mail?', 'Perfect. Last thing - what date would you like your new coverage to begin? Please provide the date in the format YYYY-MM-DD.']","[""I'd like to add 2 dependents and select Plan A."", 'I need to enroll in health insurance.', 'Yes, the information is updated. My estimated budget is $10,000.', ""I've been covered for 5 years. Phone contact would be preferable."", '2023-03-01']","{'number_of_dependents': '2', 'benefit_plan_selection': 'Plan A', 'type_of_benefit': 'health insurance', 'personal_information_confirmation': 'Yes', 'estimated_annual_premium': '$10,000', 'previous_coverage_duration': '5', 'contact_preference': 'Phone', 'effective_date': '2023-03-01'}"
benefits_enrollment,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, let me start by asking - have you had any health coverage before? If so, how long ago was that?', 'Employee: No, I have not had any health coverage before.', 'HR Assistant: Okay, no worries. When would you like the new coverage to begin?', 'Employee: I would like the coverage to begin on March 1st, 2023.  ', 'HR Assistant: Great, thanks for letting me know. About how many other people, like a spouse or kids, would you like to include on the plan?  ', 'Employee: I would like to add one dependent to the plan.', ""HR Assistant: Thanks for that information. Do you have a general idea of how much you're hoping to spend per year for the premiums? And while I'm asking, would you also mind confirming that I have your current contact details on file?"", 'Employee: My estimated annual premium budget is $12,000 and yes, you have my updated personal information on file.', 'HR Assistant: Perfect, thanks for confirming. Lastly, what is the best way for me to contact you - email, phone, or mail? - and what type of benefit are you looking to enroll in specifically?', 'Employee: The best way to contact me is by phone. I am looking to enroll in a health insurance plan.', 'HR Assistant: Great, just one more thing then - which particular health insurance plan would you like to select? We have a few different options labeled as Plan A, Plan B, etc.', 'Employee: I would like to select Plan A.']","[{'previous_coverage_duration': 'No, I have not'}, {'effective_date': 'March 1st, 2023'}, {'number_of_dependents': 'one'}, {'estimated_annual_premium': '$12,000', 'personal_information_confirmation': 'yes'}, {'contact_preference': 'phone', 'type_of_benefit': 'health insurance'}, {'benefit_plan_selection': 'Plan A'}]","['No problem, let me start by asking - have you had any health coverage before? If so, how long ago was that?', 'Okay, no worries. When would you like the new coverage to begin?', 'Great, thanks for letting me know. About how many other people, like a spouse or kids, would you like to include on the plan?', ""Thanks for that information. Do you have a general idea of how much you're hoping to spend per year for the premiums? And while I'm asking, would you also mind confirming that I have your current contact details on file?"", 'Perfect, thanks for confirming. Lastly, what is the best way for me to contact you - email, phone, or mail? - and what type of benefit are you looking to enroll in specifically?', 'Great, just one more thing then - which particular health insurance plan would you like to select? We have a few different options labeled as Plan A, Plan B, etc.']","['No, I have not had any health coverage before.', 'I would like the coverage to begin on March 1st, 2023.', 'I would like to add one dependent to the plan.', 'My estimated annual premium budget is $12,000 and yes, you have my updated personal information on file.', 'The best way to contact me is by phone. I am looking to enroll in a health insurance plan.', 'I would like to select Plan A.']","{'previous_coverage_duration': 'No, I have not', 'effective_date': 'March 1st, 2023', 'number_of_dependents': 'one', 'estimated_annual_premium': '$12,000', 'personal_information_confirmation': 'yes', 'contact_preference': 'phone', 'type_of_benefit': 'health insurance', 'benefit_plan_selection': 'Plan A'}"
benefits_enrollment,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: Okay, no problem. How long have you had health insurance coverage before?', ""Employee: I've had health insurance coverage for 10 years."", 'HR Assistant: Great, thanks for letting me know. What kind of annual budget are you thinking for your premiums?', 'Employee: My estimated annual premium budget is $5,000. ', ""HR Assistant: No worries, we'll see what we can do. What type of benefit plan would you like to enroll in specifically?"", 'Employee: I would like to enroll in a health insurance plan.', 'HR Assistant: No problem at all. Do we have your current contact details on file by any chance?', 'Employee: Yes, you have my updated personal information on file.', 'HR Assistant: Perfect, when would you like the coverage to begin?  ', 'Employee: I would like the coverage to start on March 1st, 2023.', 'HR Assistant: Okay, last question - how many dependents would you like to add to the plan?', 'Employee: I would like to add 2 dependents to the plan.', 'HR Assistant: Great, just one more step. Please select your preferred benefit plan and contact method.', 'Employee: I prefer benefit plan A and would like any contact through email.']","[{'previous_coverage_duration': '10'}, {'estimated_annual_premium': '$5,000'}, {'type_of_benefit': 'health insurance'}, {'personal_information_confirmation': 'Yes'}, {'effective_date': 'March 1st, 2023'}, {'number_of_dependents': '2'}, {'benefit_plan_selection': 'A', 'contact_preference': 'email'}]","['Okay, no problem. How long have you had health insurance coverage before?', 'Great, thanks for letting me know. What kind of annual budget are you thinking for your premiums?', ""No worries, we'll see what we can do. What type of benefit plan would you like to enroll in specifically?"", 'No problem at all. Do we have your current contact details on file by any chance?', 'Perfect, when would you like the coverage to begin?', 'Okay, last question - how many dependents would you like to add to the plan?', 'Great, just one more step. Please select your preferred benefit plan and contact method.']","[""I've had health insurance coverage for 10 years."", 'My estimated annual premium budget is $5,000.', 'I would like to enroll in a health insurance plan.', 'Yes, you have my updated personal information on file.', 'I would like the coverage to start on March 1st, 2023.', 'I would like to add 2 dependents to the plan.', 'I prefer benefit plan A and would like any contact through email.']","{'previous_coverage_duration': '10', 'estimated_annual_premium': '$5,000', 'type_of_benefit': 'health insurance', 'personal_information_confirmation': 'Yes', 'effective_date': 'March 1st, 2023', 'number_of_dependents': '2', 'benefit_plan_selection': 'A', 'contact_preference': 'email'}"
benefits_enrollment,"[0, 1, 0, 1, 0, 1, 0, 1]","[""HR Assistant: No problem, let me just check that we have your current contact details on file. We good? Alright, great. What's your approximate annual budget for premiums?"", 'Employee: Yes, everything is up to date. My budget is around $10,000 per year.  ', 'HR Assistant: Not a problem. Are you looking to add any dependents, like a spouse or kids? And how long have you had continuous health coverage before?', ""Employee: I would like to add two dependents to the plan. I've been covered for about 5 years now."", ""HR Assistant: No worries. When would you like the new coverage to start? Also, what's the best way for me to contact you - email, phone or mail?"", ""Employee: I'd like the coverage to begin on March 1st, 2023. Please contact me by phone."", ""HR Assistant: Almost there! Just need to know what type of benefit you're interested in, like health or dental, and which specific plan you want to enroll in."", ""Employee: I'm looking to enroll in a health insurance plan. Please sign me up for Plan A.""]","[{'personal_information_confirmation': 'Yes', 'estimated_annual_premium': '$10,000'}, {'number_of_dependents': 'two', 'previous_coverage_duration': '5'}, {'effective_date': 'March 1st, 2023', 'contact_preference': 'phone'}, {'type_of_benefit': 'health insurance', 'benefit_plan_selection': 'Plan A'}]","[""No problem, let me just check that we have your current contact details on file. We good? Alright, great. What's your approximate annual budget for premiums?"", 'Not a problem. Are you looking to add any dependents, like a spouse or kids? And how long have you had continuous health coverage before?', ""No worries. When would you like the new coverage to start? Also, what's the best way for me to contact you - email, phone or mail?"", ""Almost there! Just need to know what type of benefit you're interested in, like health or dental, and which specific plan you want to enroll in.""]","['Yes, everything is up to date. My budget is around $10,000 per year.', ""I would like to add two dependents to the plan. I've been covered for about 5 years now."", ""I'd like the coverage to begin on March 1st, 2023. Please contact me by phone."", ""I'm looking to enroll in a health insurance plan. Please sign me up for Plan A.""]","{'personal_information_confirmation': 'Yes', 'estimated_annual_premium': '$10,000', 'number_of_dependents': 'two', 'previous_coverage_duration': '5', 'effective_date': 'March 1st, 2023', 'contact_preference': 'phone', 'type_of_benefit': 'health insurance', 'benefit_plan_selection': 'Plan A'}"
benefits_enrollment,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[""HR Assistant: No problem, when would you like your coverage to begin? Please let me know the start date in YYYY-MM-DD format if you can. Also, what's the best way for me to contact you - email, phone or mail?"", ""Employee: I'd like the coverage to start on 2023-03-01. You can contact me through social media."", 'HR Assistant: Great, what type of benefit are you looking to enroll in - something like health insurance, dental insurance or something else? Do you think we have your current contact details on file?', ""Employee: I'd like to enroll in health insurance. Yes, you should have my updated personal information. "", ""HR Assistant: Okay, thanks. If you don't mind me asking, what is your approximate annual premium budget in US dollars that you can afford to pay?"", 'Employee: My estimated annual premium budget is $85,000.', 'HR Assistant: No problem. How many dependents, if any, would you like to add to the plan? Also, how many years have you previously had health coverage?', 'Employee: I would not like to add any dependents to the plan. I have not previously had health coverage.', 'HR Assistant: Alright, last step. Can you please provide the plan code for the benefit plan you want to select, something like Plan A, Plan B etc.?', 'Employee: I would like to select Plan A.']","[{'effective_date': '2023-03-01', 'contact_preference': 'social media'}, {'type_of_benefit': 'health insurance', 'personal_information_confirmation': 'Yes'}, {'estimated_annual_premium': '$85,000'}, {'number_of_dependents': 'I would not like to add any dependents to the plan', 'previous_coverage_duration': 'I have not previously had health coverage'}, {'benefit_plan_selection': 'Plan A'}]","[""No problem, when would you like your coverage to begin? Please let me know the start date in YYYY-MM-DD format if you can. Also, what's the best way for me to contact you - email, phone or mail?"", 'Great, what type of benefit are you looking to enroll in - something like health insurance, dental insurance or something else? Do you think we have your current contact details on file?', ""Okay, thanks. If you don't mind me asking, what is your approximate annual premium budget in US dollars that you can afford to pay?"", 'No problem. How many dependents, if any, would you like to add to the plan? Also, how many years have you previously had health coverage?', 'Alright, last step. Can you please provide the plan code for the benefit plan you want to select, something like Plan A, Plan B etc.?']","[""I'd like the coverage to start on 2023-03-01. You can contact me through social media."", ""I'd like to enroll in health insurance. Yes, you should have my updated personal information."", 'My estimated annual premium budget is $85,000.', 'I would not like to add any dependents to the plan. I have not previously had health coverage.', 'I would like to select Plan A.']","{'effective_date': '2023-03-01', 'contact_preference': 'social media', 'type_of_benefit': 'health insurance', 'personal_information_confirmation': 'Yes', 'estimated_annual_premium': '$85,000', 'number_of_dependents': 'I would not like to add any dependents to the plan', 'previous_coverage_duration': 'I have not previously had health coverage', 'benefit_plan_selection': 'Plan A'}"
benefits_enrollment,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[""HR Assistant: Okay, no problem. Do we have all of your current contact information on file? Let me know if it's yes or no. Also, what kind of annual budget are you thinking for your premiums? Just give me a dollar amount."", 'Employee: Yes, my budget is around $65,000.  ', 'HR Assistant: Alright, thanks. Which type of benefit plan are you interested in enrolling in - something like health insurance, dental coverage, etc.?', ""Employee: I'd like to sign up for a health insurance plan."", ""HR Assistant: Sounds good. Could you tell me how many years you've had health coverage before? Just the number of years is fine. Go ahead and select your preferred plan by giving me the plan code as well, like Plan A or Plan B.  "", ""Employee: I've had 0 years of prior coverage. I'll go with Plan A."", 'HR Assistant: No problem. Finally, when would you like the coverage to start? Just provide me the date in the year-month-day format if possible.', 'Employee: March 1st, 2023.', ""HR Assistant: Great, last thing - how many dependents will you be adding to the plan? And what's the best way for me to contact you - email, phone or mail?"", 'Employee: One dependent. Phone contact works best for me.']","[{'personal_information_confirmation': 'Yes', 'estimated_annual_premium': '$65,000'}, {'type_of_benefit': 'health insurance'}, {'previous_coverage_duration': '0', 'benefit_plan_selection': 'Plan A'}, {'effective_date': 'March 1st, 2023'}, {'number_of_dependents': 'One', 'contact_preference': 'Phone'}]","[""Okay, no problem. Do we have all of your current contact information on file? Let me know if it's yes or no. Also, what kind of annual budget are you thinking for your premiums? Just give me a dollar amount."", 'Alright, thanks. Which type of benefit plan are you interested in enrolling in - something like health insurance, dental coverage, etc.?', ""Sounds good. Could you tell me how many years you've had health coverage before? Just the number of years is fine. Go ahead and select your preferred plan by giving me the plan code as well, like Plan A or Plan B."", 'No problem. Finally, when would you like the coverage to start? Just provide me the date in the year-month-day format if possible.', ""Great, last thing - how many dependents will you be adding to the plan? And what's the best way for me to contact you - email, phone or mail?""]","['Yes, my budget is around $65,000.', ""I'd like to sign up for a health insurance plan."", ""I've had 0 years of prior coverage. I'll go with Plan A."", 'March 1st, 2023.', 'One dependent. Phone contact works best for me.']","{'personal_information_confirmation': 'Yes', 'estimated_annual_premium': '$65,000', 'type_of_benefit': 'health insurance', 'previous_coverage_duration': '0', 'benefit_plan_selection': 'Plan A', 'effective_date': 'March 1st, 2023', 'number_of_dependents': 'One', 'contact_preference': 'Phone'}"
benefits_enrollment,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, let me ask you a few questions to get you set up. How long have you had health insurance through another employer before coming here?', ""Employee: I've been covered for about 5 years under a previous health plan."", 'HR Assistant: Great, now which plan would you like to enroll in? We have Plan A and Plan B available. About how much are you hoping to spend on your premiums each year?  ', ""Employee: I'd like to enroll in Plan A, and I'm looking to spend around $5,000 annually on premiums."", ""HR Assistant: Okay, almost done. What's the best way for us to contact you - email, phone, or mail? Also, when would you like your new coverage to start?"", ""Employee: Phone is best to reach me, and I'd like the coverage to begin on March 1st, 2023."", 'HR Assistant: Just one more question - how many family members will you be adding to the plan? And do we have all of your updated contact details on file?', ""Employee: I'll be adding 2 dependents. And yes, you have my most current information."", 'HR Assistant: Perfect. Lastly, which type of benefits are you looking to enroll in - health insurance, dental, or something else?', 'Employee: I need to enroll in health insurance.']","[{'previous_coverage_duration': '5 years'}, {'benefit_plan_selection': 'Plan A', 'estimated_annual_premium': '$5,000'}, {'contact_preference': 'Phone', 'effective_date': 'March 1st, 2023'}, {'number_of_dependents': '2', 'personal_information_confirmation': 'yes'}, {'type_of_benefit': 'health insurance'}]","['No problem, let me ask you a few questions to get you set up. How long have you had health insurance through another employer before coming here?', 'Great, now which plan would you like to enroll in? We have Plan A and Plan B available. About how much are you hoping to spend on your premiums each year?', ""Okay, almost done. What's the best way for us to contact you - email, phone, or mail? Also, when would you like your new coverage to start?"", 'Just one more question - how many family members will you be adding to the plan? And do we have all of your updated contact details on file?', 'Perfect. Lastly, which type of benefits are you looking to enroll in - health insurance, dental, or something else?']","[""I've been covered for about 5 years under a previous health plan."", ""I'd like to enroll in Plan A, and I'm looking to spend around $5,000 annually on premiums."", ""Phone is best to reach me, and I'd like the coverage to begin on March 1st, 2023."", ""I'll be adding 2 dependents. And yes, you have my most current information."", 'I need to enroll in health insurance.']","{'previous_coverage_duration': '5 years', 'benefit_plan_selection': 'Plan A', 'estimated_annual_premium': '$5,000', 'contact_preference': 'Phone', 'effective_date': 'March 1st, 2023', 'number_of_dependents': '2', 'personal_information_confirmation': 'yes', 'type_of_benefit': 'health insurance'}"
