service,speaker,utterance,state,HR_message,Employee_message,entities
training_request,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: Okay, no problem. What level would you say the skillset of the participants is generally at - beginner, intermediate or advanced?', 'Employee: The skill level is at an intermediate level.', ""HR Assistant: Got it. What is the main topic or subject you'd like the training to cover? "", ""Employee: I'd like the training to focus on employment law."", 'HR Assistant: Sounds good. How long do you think would be a good amount of time to dedicate to the training - a couple days maybe?  ', 'Employee: Two days would work well for the training.', 'HR Assistant: Perfect. Can you provide me with the contact details of the person coordinating the training - their name, email and phone number?', ""Employee: The coordinator's name is Sofia Alvarez, her email is salvarez@lawfirm.com.  "", ""HR Assistant: That's very helpful, thanks. What kind of outcomes or goals are you hoping to achieve through this training?"", 'Employee: The goal is to improve knowledge of employment law.', 'HR Assistant: Okay, got it. Do you have a preference for how the training is delivered - maybe online, in-person or as a workshop/seminar? Also, how many people will be attending approximately?', 'Employee: An online seminar format would work best, with around 2 people attending. ', 'HR Assistant: Great, just a couple more questions. What dates were you thinking would work well for the training? Also, do you have a budget in mind so I can get an idea of costs?', 'Employee: June 15th, 2023 would be good. The budget is $2000.', 'HR Assistant: Almost there. Are there any special needs or accommodations that need to be arranged for the training?', 'Employee: No special requirements.']","[{'current_skill_level': 'intermediate'}, {'training_topic': 'employment law'}, {'training_duration': 'Two days'}, {'contact_information': 'Sofia Alvarez'}, {'desired_training_outcomes': 'improve knowledge of employment law'}, {'preferred_training_format': 'online seminar', 'number_of_participants': 'around 2'}, {'preferred_training_dates': 'June 15th, 2023', 'budget_constraints': '$2000'}, {'special_requirements': 'No special requirements'}]","['Okay, no problem. What level would you say the skillset of the participants is generally at - beginner, intermediate or advanced?', ""Got it. What is the main topic or subject you'd like the training to cover?"", 'Sounds good. How long do you think would be a good amount of time to dedicate to the training - a couple days maybe?', 'Perfect. Can you provide me with the contact details of the person coordinating the training - their name, email and phone number?', ""That's very helpful, thanks. What kind of outcomes or goals are you hoping to achieve through this training?"", 'Okay, got it. Do you have a preference for how the training is delivered - maybe online, in-person or as a workshop/seminar? Also, how many people will be attending approximately?', 'Great, just a couple more questions. What dates were you thinking would work well for the training? Also, do you have a budget in mind so I can get an idea of costs?', 'Almost there. Are there any special needs or accommodations that need to be arranged for the training?']","['The skill level is at an intermediate level.', ""I'd like the training to focus on employment law."", 'Two days would work well for the training.', ""The coordinator's name is Sofia Alvarez, her email is salvarez@lawfirm.com."", 'The goal is to improve knowledge of employment law.', 'An online seminar format would work best, with around 2 people attending.', 'June 15th, 2023 would be good. The budget is $2000.', 'No special requirements.']","{'current_skill_level': 'intermediate', 'training_topic': 'employment law', 'training_duration': 'Two days', 'contact_information': 'Sofia Alvarez', 'desired_training_outcomes': 'improve knowledge of employment law', 'preferred_training_format': 'online seminar', 'number_of_participants': 'around 2', 'preferred_training_dates': 'June 15th, 2023', 'budget_constraints': '$2000', 'special_requirements': 'No special requirements'}"
training_request,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[""HR Assistant: No problem, I'm happy to help with that. What kind of outcomes or goals are you hoping to achieve through the training to better serve your students? Also, could you provide me with the name, email and phone number of the person coordinating it? "", 'Employee: The main goal is to better engage with students through new techniques. The contact is Angela Thomas, her email is athomas@school.edu.', 'HR Assistant: Great, thanks for providing that information. How long would you like the training to last? Would two full days work for your schedule and needs? Also, about how many people do you expect will participate?', ""Employee: Two full days should work well. We're expecting around three participants total."", 'HR Assistant: No problem. Do any of the participants require any special accommodations to fully benefit from the training?', 'Employee: None of us have any accommodations needed.', 'HR Assistant: Okay, thanks for letting me know. What type of format do you think would be most effective - something online, in-person, or a workshop style? I also need to get a rough idea of your budget so I can suggest some appropriate options. ', 'Employee: An in-person workshop style would be preferred. Our budget for this is around 6000 in our currency. ', 'HR Assistant: Great, it sounds like a workshop is the best fit then. Could you give me an idea of the current skill levels of those attending - will they be beginners, intermediate or more advanced? I also need potential dates so I can check availability.', 'Employee: The participants would be at an intermediate level. June 15th, 2023 would work well date-wise.', ""HR Assistant: Almost there! Just need to know the main topic or subject area you're looking to focus on with the training."", 'Employee: The topic we want to concentrate on is teaching skills improvement.']","[{'desired_training_outcomes': 'to better engage with students through new techniques', 'contact_information': 'Angela Thomas'}, {'training_duration': 'Two full days', 'number_of_participants': 'three'}, {'special_requirements': 'None of us have any accommodations needed'}, {'preferred_training_format': 'in-person workshop', 'budget_constraints': '6000'}, {'current_skill_level': 'intermediate', 'preferred_training_dates': 'June 15th, 2023'}, {'training_topic': 'teaching skills improvement'}]","[""No problem, I'm happy to help with that. What kind of outcomes or goals are you hoping to achieve through the training to better serve your students? Also, could you provide me with the name, email and phone number of the person coordinating it?"", 'Great, thanks for providing that information. How long would you like the training to last? Would two full days work for your schedule and needs? Also, about how many people do you expect will participate?', 'No problem. Do any of the participants require any special accommodations to fully benefit from the training?', 'Okay, thanks for letting me know. What type of format do you think would be most effective - something online, in-person, or a workshop style? I also need to get a rough idea of your budget so I can suggest some appropriate options.', 'Great, it sounds like a workshop is the best fit then. Could you give me an idea of the current skill levels of those attending - will they be beginners, intermediate or more advanced? I also need potential dates so I can check availability.', ""Almost there! Just need to know the main topic or subject area you're looking to focus on with the training.""]","['The main goal is to better engage with students through new techniques. The contact is Angela Thomas, her email is athomas@school.edu.', ""Two full days should work well. We're expecting around three participants total."", 'None of us have any accommodations needed.', 'An in-person workshop style would be preferred. Our budget for this is around 6000 in our currency.', 'The participants would be at an intermediate level. June 15th, 2023 would work well date-wise.', 'The topic we want to concentrate on is teaching skills improvement.']","{'desired_training_outcomes': 'to better engage with students through new techniques', 'contact_information': 'Angela Thomas', 'training_duration': 'Two full days', 'number_of_participants': 'three', 'special_requirements': 'None of us have any accommodations needed', 'preferred_training_format': 'in-person workshop', 'budget_constraints': '6000', 'current_skill_level': 'intermediate', 'preferred_training_dates': 'June 15th, 2023', 'training_topic': 'teaching skills improvement'}"
training_request,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, what kind of training format would work best for you and your colleagues? Something online, in-person, a workshop or seminar maybe?', 'Employee: An online seminar style training would probably be most convenient for us.', 'HR Assistant: Okay, great. Do you have an approximate budget in mind for the seminar? Just give me a ballpark figure in your currency.  ', 'Employee: The budget for the training is fifteen thousand dollars.', 'HR Assistant: Thanks. When would you like to schedule the seminar? If you can provide the dates in the YYYY-MM-DD format that would be helpful. Also, what will be the main topic or subject of the training?', 'Employee: The dates for the training are 2023-06-15. The training topic is medical education.', 'HR Assistant: No problem. Approximately how many people do you expect will participate in the seminar?  ', 'Employee: The number of people participating in the training is two.', 'HR Assistant: Perfect. Lastly, how long do you think the seminar should run? A couple hours or maybe a couple days?', 'Employee: The training length should be two days.', 'HR Assistant: Great, just one more thing. Can you provide me with the name, email and phone number of the person coordinating the training on your end? As well as what you hope to get out of the training or the desired outcomes?', 'Employee: The coordinator is Dr. Li Wei, their email is liwei@medicalemail.com. The desired outcome is to improve medical knowledge.', 'HR Assistant: Almost there. Do you foresee any special needs or accommodations required for the training? Also, what would you describe as the current skill level of the participants, beginner, intermediate or advanced?', ""Employee: There are no special requirements. The participants' skill level is intermediate.""]","[{'preferred_training_format': 'online'}, {'budget_constraints': 'fifteen thousand dollars'}, {'preferred_training_dates': '2023-06-15', 'training_topic': 'medical education'}, {'number_of_participants': 'two'}, {'training_duration': 'two days'}, {'contact_information': 'Dr. Li Wei, their email is liwei@medicalemail.com', 'desired_training_outcomes': 'to improve medical knowledge'}, {'special_requirements': 'no special requirements', 'current_skill_level': 'intermediate'}]","['No problem, what kind of training format would work best for you and your colleagues? Something online, in-person, a workshop or seminar maybe?', 'Okay, great. Do you have an approximate budget in mind for the seminar? Just give me a ballpark figure in your currency.', 'Thanks. When would you like to schedule the seminar? If you can provide the dates in the YYYY-MM-DD format that would be helpful. Also, what will be the main topic or subject of the training?', 'No problem. Approximately how many people do you expect will participate in the seminar?', 'Perfect. Lastly, how long do you think the seminar should run? A couple hours or maybe a couple days?', 'Great, just one more thing. Can you provide me with the name, email and phone number of the person coordinating the training on your end? As well as what you hope to get out of the training or the desired outcomes?', 'Almost there. Do you foresee any special needs or accommodations required for the training? Also, what would you describe as the current skill level of the participants, beginner, intermediate or advanced?']","['An online seminar style training would probably be most convenient for us.', 'The budget for the training is fifteen thousand dollars.', 'The dates for the training are 2023-06-15. The training topic is medical education.', 'The number of people participating in the training is two.', 'The training length should be two days.', 'The coordinator is Dr. Li Wei, their email is liwei@medicalemail.com. The desired outcome is to improve medical knowledge.', ""There are no special requirements. The participants' skill level is intermediate.""]","{'preferred_training_format': 'online', 'budget_constraints': 'fifteen thousand dollars', 'preferred_training_dates': '2023-06-15', 'training_topic': 'medical education', 'number_of_participants': 'two', 'training_duration': 'two days', 'contact_information': 'Dr. Li Wei, their email is liwei@medicalemail.com', 'desired_training_outcomes': 'to improve medical knowledge', 'special_requirements': 'no special requirements', 'current_skill_level': 'intermediate'}"
training_request,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, what are you hoping to get out of this training?', ""Employee: I'm looking to improve my cooking skills and techniques. "", 'HR Assistant: Okay, can you provide me with the contact info for the person organizing it? What level are the participants at currently?', 'Employee: The person in charge is Amir Khaled, his number is +1-555-0345. We would both be at an intermediate level.', 'HR Assistant: Great, how many people will be attending this training? And what format works best for you all? ', 'Employee: There will be two of us participating. An in-person workshop would probably be most helpful.', 'HR Assistant: Wonderful, when would you guys be available? And what will the training focus on specifically?', ""Employee: We're free on May 15th, 2023. The topic will be on improving our cooking skills."", ""HR Assistant: No problem, what's your budget for this training?"", 'Employee: Our budget is 5000 in local currency. ', 'HR Assistant: Last couple questions - how long do you think the training should run? And do you need any special equipment or accommodations?', ""Employee: Three days should work well. We'll just need access to a kitchen with basic tools.""]","[{'desired_training_outcomes': 'improve my cooking skills and techniques'}, {'contact_information': 'Amir Khaled', 'current_skill_level': 'intermediate'}, {'number_of_participants': 'two', 'preferred_training_format': 'in-person workshop'}, {'preferred_training_dates': 'May 15th, 2023', 'training_topic': 'improving our cooking skills'}, {'budget_constraints': '5000'}, {'training_duration': 'Three days', 'special_requirements': 'access to a kitchen with basic tools'}]","['No problem, what are you hoping to get out of this training?', 'Okay, can you provide me with the contact info for the person organizing it? What level are the participants at currently?', 'Great, how many people will be attending this training? And what format works best for you all?', 'Wonderful, when would you guys be available? And what will the training focus on specifically?', ""No problem, what's your budget for this training?"", 'Last couple questions - how long do you think the training should run? And do you need any special equipment or accommodations?']","[""I'm looking to improve my cooking skills and techniques."", 'The person in charge is Amir Khaled, his number is +1-555-0345. We would both be at an intermediate level.', 'There will be two of us participating. An in-person workshop would probably be most helpful.', ""We're free on May 15th, 2023. The topic will be on improving our cooking skills."", 'Our budget is 5000 in local currency.', ""Three days should work well. We'll just need access to a kitchen with basic tools.""]","{'desired_training_outcomes': 'improve my cooking skills and techniques', 'contact_information': 'Amir Khaled', 'current_skill_level': 'intermediate', 'number_of_participants': 'two', 'preferred_training_format': 'in-person workshop', 'preferred_training_dates': 'May 15th, 2023', 'training_topic': 'improving our cooking skills', 'budget_constraints': '5000', 'training_duration': 'Three days', 'special_requirements': 'access to a kitchen with basic tools'}"
training_request,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, let me see what I can do. How many people will be attending this training?', 'Employee: Just one person will be participating.  ', 'HR Assistant: Great, thanks for letting me know. Do you have an approximate budget in mind for this training?', 'Employee: The budget I have allocated for this training is five thousand dollars.', 'HR Assistant: Perfect, I appreciate you providing that information. What type of format would work best for this training - something online, in-person, a workshop or seminar maybe?  ', 'Employee: An online course would be the preferred format.', ""HR Assistant: Okay, sounds good. Approximately how long should this online course last? Also, if you don't mind, can you provide me with the contact details for the person coordinating it?"", 'Employee: The training should last for two days. The contact person is Carlos Mendez and his number is +1-555-0102.', 'HR Assistant: No problem. Do you foresee any special needs or accommodations being required for this training?', 'Employee: There are no special requirements or accommodations needed.', 'HR Assistant: Thanks for letting me know. What will be the main topic or subject covered in this training?', 'Employee: The training will focus on software engineering best practices.', 'HR Assistant: Great, one last thing - do you have any preferred dates in mind for when this should take place? If so, please provide them in the YYYY-MM-DD format.', 'Employee: The preferred dates would be 2023-06-15.', 'HR Assistant: Almost there! Finally, could you please provide me with the current skill level of the participant and the desired outcomes or goals of this training?', ""Employee: The participant's current skill level is intermediate. The goal of the training is to improve their coding skills.""]","[{'number_of_participants': 'one'}, {'budget_constraints': 'five thousand dollars'}, {'preferred_training_format': 'online'}, {'training_duration': 'two days', 'contact_information': 'Carlos Mendez and his number is +1-555-0102'}, {'special_requirements': 'no'}, {'training_topic': 'software engineering best practices'}, {'preferred_training_dates': '2023-06-15'}, {'current_skill_level': 'intermediate', 'desired_training_outcomes': 'to improve their coding skills'}]","['No problem, let me see what I can do. How many people will be attending this training?', 'Great, thanks for letting me know. Do you have an approximate budget in mind for this training?', 'Perfect, I appreciate you providing that information. What type of format would work best for this training - something online, in-person, a workshop or seminar maybe?', ""Okay, sounds good. Approximately how long should this online course last? Also, if you don't mind, can you provide me with the contact details for the person coordinating it?"", 'No problem. Do you foresee any special needs or accommodations being required for this training?', 'Thanks for letting me know. What will be the main topic or subject covered in this training?', 'Great, one last thing - do you have any preferred dates in mind for when this should take place? If so, please provide them in the YYYY-MM-DD format.', 'Almost there! Finally, could you please provide me with the current skill level of the participant and the desired outcomes or goals of this training?']","['Just one person will be participating.', 'The budget I have allocated for this training is five thousand dollars.', 'An online course would be the preferred format.', 'The training should last for two days. The contact person is Carlos Mendez and his number is +1-555-0102.', 'There are no special requirements or accommodations needed.', 'The training will focus on software engineering best practices.', 'The preferred dates would be 2023-06-15.', ""The participant's current skill level is intermediate. The goal of the training is to improve their coding skills.""]","{'number_of_participants': 'one', 'budget_constraints': 'five thousand dollars', 'preferred_training_format': 'online', 'training_duration': 'two days', 'contact_information': 'Carlos Mendez and his number is +1-555-0102', 'special_requirements': 'no', 'training_topic': 'software engineering best practices', 'preferred_training_dates': '2023-06-15', 'current_skill_level': 'intermediate', 'desired_training_outcomes': 'to improve their coding skills'}"
training_request,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, let me see what I can do to help. What dates work best for you to do the training? If you can give me the dates written as YYYY-MM-DD that would be great. Also, can you provide me with the name, email and phone number of the person coordinating it?', 'Employee: The date 2023-04-15 works well for me. The coordinator is Priya Singh and her contact information is priya.dev@techcorp.com.', 'HR Assistant: Great, thanks for providing that information. How many people do you think will be participating in this training? And what would you say is the current skill level of everyone attending?', 'Employee: There will be one person participating and their skill level is intermediate. ', ""HR Assistant: Okay, that's helpful to know. What will be the main topic or subject covered during the training? Also, what is your budget that's been set aside for this?"", 'Employee: The main topic will be software development best practices and my budget for it is 10,000 in local currency.', ""HR Assistant: Perfect, thank you. Do you have an idea of how long you'd like the training to last, whether that's in hours or days?"", 'Employee: I would like the training to last for 2 days.', 'HR Assistant: Alright, that gives me a better idea of the timeframe. Finally, what are the key things you hope participants will get out of this training?', 'Employee: The main goal is to improve coding efficiency.', 'HR Assistant: Got it, thanks for sharing the intended outcome. Is there anything special I should know about in terms of requirements or accommodations needed? Also, do you have a preference for how the training is conducted, such as online, in-person, workshop, seminar etc.?', 'Employee: There are no special requirements and I prefer if the training can be done as an online workshop.']","[{'preferred_training_dates': '2023-04-15', 'contact_information': 'Priya Singh'}, {'number_of_participants': 'one', 'current_skill_level': 'intermediate'}, {'training_topic': 'software development best practices', 'budget_constraints': '10,000'}, {'training_duration': '2 days'}, {'desired_training_outcomes': 'improve coding efficiency'}, {'special_requirements': 'no special requirements', 'preferred_training_format': 'online workshop'}]","['No problem, let me see what I can do to help. What dates work best for you to do the training? If you can give me the dates written as YYYY-MM-DD that would be great. Also, can you provide me with the name, email and phone number of the person coordinating it?', 'Great, thanks for providing that information. How many people do you think will be participating in this training? And what would you say is the current skill level of everyone attending?', ""Okay, that's helpful to know. What will be the main topic or subject covered during the training? Also, what is your budget that's been set aside for this?"", ""Perfect, thank you. Do you have an idea of how long you'd like the training to last, whether that's in hours or days?"", 'Alright, that gives me a better idea of the timeframe. Finally, what are the key things you hope participants will get out of this training?', 'Got it, thanks for sharing the intended outcome. Is there anything special I should know about in terms of requirements or accommodations needed? Also, do you have a preference for how the training is conducted, such as online, in-person, workshop, seminar etc.?']","['The date 2023-04-15 works well for me. The coordinator is Priya Singh and her contact information is priya.dev@techcorp.com.', 'There will be one person participating and their skill level is intermediate.', 'The main topic will be software development best practices and my budget for it is 10,000 in local currency.', 'I would like the training to last for 2 days.', 'The main goal is to improve coding efficiency.', 'There are no special requirements and I prefer if the training can be done as an online workshop.']","{'preferred_training_dates': '2023-04-15', 'contact_information': 'Priya Singh', 'number_of_participants': 'one', 'current_skill_level': 'intermediate', 'training_topic': 'software development best practices', 'budget_constraints': '10,000', 'training_duration': '2 days', 'desired_training_outcomes': 'improve coding efficiency', 'special_requirements': 'no special requirements', 'preferred_training_format': 'online workshop'}"
training_request,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, what kind of budget are you working with for this training? Just give me a ballpark figure in your currency.', 'Employee: The budget for the training is around $5,000.', 'HR Assistant: Great, how long do you think this training should run? A couple days? Just let me know in hours or days and also provide the contact info for the person coordinating it like their name, email and phone number.  ', 'Employee: The training will last for two days. The contact is Sofia Alvarez, her email is salvarez@lawfirm.com.', 'HR Assistant: What format do you think would work best for this training? Something online? In-person? A workshop or seminar perhaps?', 'Employee: An online seminar format would be preferred.', 'HR Assistant: Wonderful, what are the goals you hope to achieve with this training? Also, about how many people will be participating?', 'Employee: The goal is to improve legal ethics. Fifteen people will be participating in the training.', 'HR Assistant: Could you tell me what the main topic or subject of the training will be? Also, what dates are you thinking work best for this? Just give me the dates in the YYYY-MM-DD format if possible.', 'Employee: The topic is a legal ethics training. The preferred dates are 2023-06-15. ', 'HR Assistant: Do you foresee any special needs or accommodations? And about what skill level are the participants generally at? Beginner, intermediate or advanced?', 'Employee: There are no special requirements. The skill level of participants is intermediate.']","[{'budget_constraints': 'around $5,000'}, {'training_duration': 'two days', 'contact_information': 'Sofia Alvarez'}, {'preferred_training_format': 'online seminar'}, {'desired_training_outcomes': 'to improve legal ethics', 'number_of_participants': 'Fifteen'}, {'training_topic': 'legal ethics', 'preferred_training_dates': '2023-06-15'}, {'special_requirements': 'no special requirements', 'current_skill_level': 'intermediate'}]","['No problem, what kind of budget are you working with for this training? Just give me a ballpark figure in your currency.', 'Great, how long do you think this training should run? A couple days? Just let me know in hours or days and also provide the contact info for the person coordinating it like their name, email and phone number.', 'What format do you think would work best for this training? Something online? In-person? A workshop or seminar perhaps?', 'Wonderful, what are the goals you hope to achieve with this training? Also, about how many people will be participating?', 'Could you tell me what the main topic or subject of the training will be? Also, what dates are you thinking work best for this? Just give me the dates in the YYYY-MM-DD format if possible.', 'Do you foresee any special needs or accommodations? And about what skill level are the participants generally at? Beginner, intermediate or advanced?']","['The budget for the training is around $5,000.', 'The training will last for two days. The contact is Sofia Alvarez, her email is salvarez@lawfirm.com.', 'An online seminar format would be preferred.', 'The goal is to improve legal ethics. Fifteen people will be participating in the training.', 'The topic is a legal ethics training. The preferred dates are 2023-06-15.', 'There are no special requirements. The skill level of participants is intermediate.']","{'budget_constraints': 'around $5,000', 'training_duration': 'two days', 'contact_information': 'Sofia Alvarez', 'preferred_training_format': 'online seminar', 'desired_training_outcomes': 'to improve legal ethics', 'number_of_participants': 'Fifteen', 'training_topic': 'legal ethics', 'preferred_training_dates': '2023-06-15', 'special_requirements': 'no special requirements', 'current_skill_level': 'intermediate'}"
training_request,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[""HR Assistant: Absolutely, I'd be happy to help. How many people do you think would benefit from joining in on the training session?"", ""Employee: Just myself, I'm at an intermediate skill level right now."", 'HR Assistant: No problem. When would you ideally like to schedule the training for? Please provide the dates in the format YYYY-MM-DD if you can.', 'Employee: I was hoping to do it starting on April 15th, 2023.  ', 'HR Assistant: Great, how long do you think would be sufficient for the training? Also, what goals are you hoping to achieve through it?', ""Employee: I'd like it to be around 2 weeks. The main thing is improving my coding fundamentals."", 'HR Assistant: Got it. Do you foresee needing any special accommodations for the training?', ""Employee: No, I don't think so."", 'HR Assistant: Alright, what will be the focus or topic of the training?', 'Employee: The training will focus on software development fundamentals.', ""HR Assistant: Wonderful. Lastly, what is your budget for this training and do you have a preference on whether it's done online, in-person etc?"", 'Employee: The budget is 10,000 in local currency and I think an online course would work best for me.', 'HR Assistant: Okay, just one last thing. Can you provide me with your contact details like name, email and phone number so I can coordinate the training details with you?', 'Employee: Sure, my name is Priya Singh and you can reach me at priya.dev@techcorp.com.']","[{'number_of_participants': 'Just myself', 'current_skill_level': 'intermediate'}, {'preferred_training_dates': 'April 15th, 2023'}, {'training_duration': '2 weeks', 'desired_training_outcomes': 'improving my coding fundamentals'}, {'special_requirements': ""No, I don't think so""}, {'training_topic': 'software development fundamentals'}, {'budget_constraints': '10,000', 'preferred_training_format': 'online'}, {'contact_information': 'priya.dev@techcorp.com'}]","[""Absolutely, I'd be happy to help. How many people do you think would benefit from joining in on the training session?"", 'No problem. When would you ideally like to schedule the training for? Please provide the dates in the format YYYY-MM-DD if you can.', 'Great, how long do you think would be sufficient for the training? Also, what goals are you hoping to achieve through it?', 'Got it. Do you foresee needing any special accommodations for the training?', 'Alright, what will be the focus or topic of the training?', ""Wonderful. Lastly, what is your budget for this training and do you have a preference on whether it's done online, in-person etc?"", 'Okay, just one last thing. Can you provide me with your contact details like name, email and phone number so I can coordinate the training details with you?']","[""Just myself, I'm at an intermediate skill level right now."", 'I was hoping to do it starting on April 15th, 2023.', ""I'd like it to be around 2 weeks. The main thing is improving my coding fundamentals."", ""No, I don't think so."", 'The training will focus on software development fundamentals.', 'The budget is 10,000 in local currency and I think an online course would work best for me.', 'Sure, my name is Priya Singh and you can reach me at priya.dev@techcorp.com.']","{'number_of_participants': 'Just myself', 'current_skill_level': 'intermediate', 'preferred_training_dates': 'April 15th, 2023', 'training_duration': '2 weeks', 'desired_training_outcomes': 'improving my coding fundamentals', 'special_requirements': ""No, I don't think so"", 'training_topic': 'software development fundamentals', 'budget_constraints': '10,000', 'preferred_training_format': 'online', 'contact_information': 'priya.dev@techcorp.com'}"
training_request,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, what format would work best for you - something online, in-person, a workshop or seminar maybe?', 'Employee: An online workshop would be great.', 'HR Assistant: No worries, do you need any special arrangements or is there a certain date that works best for you? Just let me know the dates in the format YYYY-MM-DD.', ""Employee: I don't need any special arrangements, June 15th, 2023 would work well.  "", 'HR Assistant: Got it, what topic are you looking to learn more about? Also, can you provide the name, email and phone number of the person organizing the training?', 'Employee: The training is about artistry. The contact is Alex Jordan, their email is @alexartistry.', ""HR Assistant: Sounds good. How many people will be joining in total? And roughly what's your budget looking like for this training? "", 'Employee: There will be 1 participant, and the budget is $1000.', 'HR Assistant: No problem. What level of experience do the participants currently have - beginner, intermediate or advanced?', 'Employee: The current skill level is intermediate.  ', 'HR Assistant: Almost there - how long do you think the training should run for, a few hours or a couple days? And what are your goals and what do you hope to get out of it?', ""Employee: Two days would work well. I'm hoping to improve my art skills.""]","[{'preferred_training_format': 'online workshop'}, {'special_requirements': ""I don't need any special arrangements"", 'preferred_training_dates': 'June 15th, 2023'}, {'training_topic': 'artistry', 'contact_information': 'Alex Jordan'}, {'number_of_participants': '1', 'budget_constraints': '$1000'}, {'current_skill_level': 'intermediate'}, {'training_duration': 'Two days', 'desired_training_outcomes': 'improve my art skills'}]","['No problem, what format would work best for you - something online, in-person, a workshop or seminar maybe?', 'No worries, do you need any special arrangements or is there a certain date that works best for you? Just let me know the dates in the format YYYY-MM-DD.', 'Got it, what topic are you looking to learn more about? Also, can you provide the name, email and phone number of the person organizing the training?', ""Sounds good. How many people will be joining in total? And roughly what's your budget looking like for this training?"", 'No problem. What level of experience do the participants currently have - beginner, intermediate or advanced?', 'Almost there - how long do you think the training should run for, a few hours or a couple days? And what are your goals and what do you hope to get out of it?']","['An online workshop would be great.', ""I don't need any special arrangements, June 15th, 2023 would work well."", 'The training is about artistry. The contact is Alex Jordan, their email is @alexartistry.', 'There will be 1 participant, and the budget is $1000.', 'The current skill level is intermediate.', ""Two days would work well. I'm hoping to improve my art skills.""]","{'preferred_training_format': 'online workshop', 'special_requirements': ""I don't need any special arrangements"", 'preferred_training_dates': 'June 15th, 2023', 'training_topic': 'artistry', 'contact_information': 'Alex Jordan', 'number_of_participants': '1', 'budget_constraints': '$1000', 'current_skill_level': 'intermediate', 'training_duration': 'Two days', 'desired_training_outcomes': 'improve my art skills'}"
training_request,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, let me see what I can do. Are there any special needs or accommodations we should consider for whoever will be taking the training? What sort of experience do they have with photography so far?', 'Employee: No special needs needed. Their experience level is intermediate.  ', ""HR Assistant: Got it. What kinds of things are you hoping they'll learn through this training?"", ""Employee: I'm hoping the training will help them get better at portrait photography."", 'HR Assistant: Okay, great. How many people will be attending the training?', 'Employee: One person will be attending the training.', 'HR Assistant: Perfect. When would be the best time to schedule this training? Just let me know the dates.', 'Employee: The preferred dates for the training are June 15th, 2023.', 'HR Assistant: Sounds good. Do you have a preference for how the training is delivered - like online, in-person, a workshop, seminar? Also, about how long should the training be?', 'Employee: The preferred format is an online course lasting two weeks. ', 'HR Assistant: No problem. Could you give me a quick overview of what the main topic or focus of the training will be?', 'Employee: The main topic of the training is to help improve photography skills.', 'HR Assistant: Great, just a couple more things. Can you provide the contact info for the person coordinating the training - their name, email, and phone number? Also, what is your budget for this training?', 'Employee: The contact is Jordan Casey, their email is jordan.casey@email.com and phone number is +1-555-0234. The budget for the training is $65000.']","[{'special_requirements': 'No special needs', 'current_skill_level': 'intermediate'}, {'desired_training_outcomes': 'help them get better at portrait photography'}, {'number_of_participants': 'One'}, {'preferred_training_dates': 'June 15th, 2023'}, {'preferred_training_format': 'online', 'training_duration': 'two weeks'}, {'training_topic': 'photography skills'}, {'contact_information': 'Jordan Casey', 'budget_constraints': '$65000'}]","['No problem, let me see what I can do. Are there any special needs or accommodations we should consider for whoever will be taking the training? What sort of experience do they have with photography so far?', ""Got it. What kinds of things are you hoping they'll learn through this training?"", 'Okay, great. How many people will be attending the training?', 'Perfect. When would be the best time to schedule this training? Just let me know the dates.', 'Sounds good. Do you have a preference for how the training is delivered - like online, in-person, a workshop, seminar? Also, about how long should the training be?', 'No problem. Could you give me a quick overview of what the main topic or focus of the training will be?', 'Great, just a couple more things. Can you provide the contact info for the person coordinating the training - their name, email, and phone number? Also, what is your budget for this training?']","['No special needs needed. Their experience level is intermediate.', ""I'm hoping the training will help them get better at portrait photography."", 'One person will be attending the training.', 'The preferred dates for the training are June 15th, 2023.', 'The preferred format is an online course lasting two weeks.', 'The main topic of the training is to help improve photography skills.', 'The contact is Jordan Casey, their email is jordan.casey@email.com and phone number is +1-555-0234. The budget for the training is $65000.']","{'special_requirements': 'No special needs', 'current_skill_level': 'intermediate', 'desired_training_outcomes': 'help them get better at portrait photography', 'number_of_participants': 'One', 'preferred_training_dates': 'June 15th, 2023', 'preferred_training_format': 'online', 'training_duration': 'two weeks', 'training_topic': 'photography skills', 'contact_information': 'Jordan Casey', 'budget_constraints': '$65000'}"
