service,speaker,utterance,state,HR_message,Employee_message,entities
time_off_report,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, have you taken any other time off recently that I should know about? Feel free to give me the details if so.', ""Employee: No, I haven't taken any leave recently."", ""HR Assistant: Okay, great. During your vacation will you be available if we need to contact you for anything? Maybe you'll be reachable or maybe you need a complete break - whatever works best for you.  "", ""Employee: I'll have limited availability during my time off."", 'HR Assistant: Sounds good. What kind of break are you looking to take - a vacation, sick leave, or personal day?', ""Employee: I'm requesting vacation leave. "", ""HR Assistant: No problem. Is there any particular reason you're taking the time, or is it just for some fun in the sun? Also, is there anything else I should know about your time off request?"", ""Employee: It's for a family trip. There's no other information needed."", ""HR Assistant: Great, I just need to know when you'll be back. Could you give me the end date in the format year-month-day? Also, is it okay if we need to contact you by email during that time?"", 'Employee: The end date is 2023-06-15, and email contact is fine.', ""HR Assistant: Perfect, thanks. Have you made arrangements for someone to cover your work while you're gone? If so, could you let me know who? Also, how many total days will you be taking off?"", ""Employee: John will be covering for me, and it's for 15 days total.  "", 'HR Assistant: Almost done, I just need the start date in year-month-day format.', 'Employee: The start date is 2023-06-01.']","[{'previous_time_off': ""No, I haven't taken any leave""}, {'contact_availability': 'limited'}, {'type_of_time_off': 'vacation'}, {'reason_for_time_off': ""It's for a family trip"", 'additional_notes': 'no other information needed'}, {'end_date': '2023-06-15', 'emergency_contact_info': '2023-06-15'}, {'work_handover_details': ""John will be covering for me, and it's for 15 days"", 'total_days_off': '15'}, {'start_date': '2023-06-01'}]","['No problem, have you taken any other time off recently that I should know about? Feel free to give me the details if so.', ""Okay, great. During your vacation will you be available if we need to contact you for anything? Maybe you'll be reachable or maybe you need a complete break - whatever works best for you."", 'Sounds good. What kind of break are you looking to take - a vacation, sick leave, or personal day?', ""No problem. Is there any particular reason you're taking the time, or is it just for some fun in the sun? Also, is there anything else I should know about your time off request?"", ""Great, I just need to know when you'll be back. Could you give me the end date in the format year-month-day? Also, is it okay if we need to contact you by email during that time?"", ""Perfect, thanks. Have you made arrangements for someone to cover your work while you're gone? If so, could you let me know who? Also, how many total days will you be taking off?"", 'Almost done, I just need the start date in year-month-day format.']","[""No, I haven't taken any leave recently."", ""I'll have limited availability during my time off."", ""I'm requesting vacation leave."", ""It's for a family trip. There's no other information needed."", 'The end date is 2023-06-15, and email contact is fine.', ""John will be covering for me, and it's for 15 days total."", 'The start date is 2023-06-01.']","{'previous_time_off': ""No, I haven't taken any leave"", 'contact_availability': 'limited', 'type_of_time_off': 'vacation', 'reason_for_time_off': ""It's for a family trip"", 'additional_notes': 'no other information needed', 'end_date': '2023-06-15', 'emergency_contact_info': '2023-06-15', 'work_handover_details': ""John will be covering for me, and it's for 15 days"", 'total_days_off': '15', 'start_date': '2023-06-01'}"
time_off_report,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[""HR Assistant: No problem, what's the occasion for taking time off this time? You don't have to say if you'd rather not."", ""Employee: I'm taking the family on a trip."", 'HR Assistant: Got it. Anything else you want me to know about your time away?  ', ""Employee: No, that's all the information I have."", ""HR Assistant: Alright, how many days will you be gone total? Also, what's the best way to reach you just in case, your email or phone?"", 'Employee: I will be gone for 15 days, and you can reach me by email.', 'HR Assistant: Okay, and when do you plan on being back at work? Just put the return date.', 'Employee: My return date is June 15th, 2023. ', ""HR Assistant: Will you have access to email or phone while you're away, or will you be completely unreachable?"", 'Employee: I will have limited availability by email.', 'HR Assistant: I see. Had you taken any other time off recently that I should be aware of?', 'Employee: No, I have not taken any other time off recently.', 'HR Assistant: Alright, last couple questions - when does your time away start and what kind of leave is this, like vacation or sick leave?  ', 'Employee: My time off starts on June 1st, 2023. I am requesting vacation leave.', ""HR Assistant: Got it. Did you find someone to cover your work duties while you're gone?"", 'Employee: Yes, John will be covering my responsibilities.']","[{'reason_for_time_off': ""I'm taking the family on a trip""}, {'additional_notes': 'No'}, {'total_days_off': '15', 'emergency_contact_info': 'email'}, {'end_date': 'June 15th, 2023'}, {'contact_availability': 'limited availability by email'}, {'previous_time_off': 'No, I have not taken any other time off recently'}, {'start_date': 'June 1st, 2023', 'type_of_time_off': 'vacation leave'}, {'work_handover_details': 'John'}]","[""No problem, what's the occasion for taking time off this time? You don't have to say if you'd rather not."", 'Got it. Anything else you want me to know about your time away?', ""Alright, how many days will you be gone total? Also, what's the best way to reach you just in case, your email or phone?"", 'Okay, and when do you plan on being back at work? Just put the return date.', ""Will you have access to email or phone while you're away, or will you be completely unreachable?"", 'I see. Had you taken any other time off recently that I should be aware of?', 'Alright, last couple questions - when does your time away start and what kind of leave is this, like vacation or sick leave?', ""Got it. Did you find someone to cover your work duties while you're gone?""]","[""I'm taking the family on a trip."", ""No, that's all the information I have."", 'I will be gone for 15 days, and you can reach me by email.', 'My return date is June 15th, 2023.', 'I will have limited availability by email.', 'No, I have not taken any other time off recently.', 'My time off starts on June 1st, 2023. I am requesting vacation leave.', 'Yes, John will be covering my responsibilities.']","{'reason_for_time_off': ""I'm taking the family on a trip"", 'additional_notes': 'No', 'total_days_off': '15', 'emergency_contact_info': 'email', 'end_date': 'June 15th, 2023', 'contact_availability': 'limited availability by email', 'previous_time_off': 'No, I have not taken any other time off recently', 'start_date': 'June 1st, 2023', 'type_of_time_off': 'vacation leave', 'work_handover_details': 'John'}"
time_off_report,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[""HR Assistant: No problem, what kind of time are you looking to take? Vacation, sick leave, personal day? Also, if you need me to reach you in an emergency what's the best way to contact you - phone or email?  "", ""Employee: I'd like to request some vacation time. Email is probably the best way to reach me if needed."", 'HR Assistant: Got it. Is there anything else you need to tell me about your time off or any other details I should know? Also, when do you plan on coming back to work?', 'Employee: No other notes needed. I plan to return to work on June 15th, 2023.', ""HR Assistant: Okay, will you be checking emails at all while you're gone or will you be completely unreachable? Also, how many total days are you looking to take off?"", ""Employee: I'll have limited availability to check emails but won't always be able to respond right away. I'm requesting 15 days off."", ""HR Assistant: No problem. Have you made arrangements for someone to cover your work responsibilities while you're gone? If so, who agreed to help out?"", 'Employee: Yes, my partners in the department have agreed to cover for me.', ""HR Assistant: Gotcha. Have you taken any other time off recently? Also, can I ask what the occasion is for these days - if you don't mind sharing, that is. "", ""Employee: I haven't taken any other time off recently. This time is for a family trip."", 'HR Assistant: Sounds good! Last question - when do the 15 days start? If you can provide the date.', 'Employee: The 15 days will start on June 1st, 2023.']","[{'type_of_time_off': 'vacation', 'emergency_contact_info': 'Email'}, {'additional_notes': 'No other notes needed', 'end_date': 'June 15th, 2023'}, {'contact_availability': 'limited availability', 'total_days_off': '15'}, {'work_handover_details': 'my partners'}, {'previous_time_off': 'family trip', 'reason_for_time_off': 'family trip'}, {'start_date': 'June 1st, 2023'}]","[""No problem, what kind of time are you looking to take? Vacation, sick leave, personal day? Also, if you need me to reach you in an emergency what's the best way to contact you - phone or email?"", 'Got it. Is there anything else you need to tell me about your time off or any other details I should know? Also, when do you plan on coming back to work?', ""Okay, will you be checking emails at all while you're gone or will you be completely unreachable? Also, how many total days are you looking to take off?"", ""No problem. Have you made arrangements for someone to cover your work responsibilities while you're gone? If so, who agreed to help out?"", ""Gotcha. Have you taken any other time off recently? Also, can I ask what the occasion is for these days - if you don't mind sharing, that is."", 'Sounds good! Last question - when do the 15 days start? If you can provide the date.']","[""I'd like to request some vacation time. Email is probably the best way to reach me if needed."", 'No other notes needed. I plan to return to work on June 15th, 2023.', ""I'll have limited availability to check emails but won't always be able to respond right away. I'm requesting 15 days off."", 'Yes, my partners in the department have agreed to cover for me.', ""I haven't taken any other time off recently. This time is for a family trip."", 'The 15 days will start on June 1st, 2023.']","{'type_of_time_off': 'vacation', 'emergency_contact_info': 'Email', 'additional_notes': 'No other notes needed', 'end_date': 'June 15th, 2023', 'contact_availability': 'limited availability', 'total_days_off': '15', 'work_handover_details': 'my partners', 'previous_time_off': 'family trip', 'reason_for_time_off': 'family trip', 'start_date': 'June 1st, 2023'}"
time_off_report,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[""HR Assistant: No problem, I'm happy to help. What's the best way for me to contact you in case anything comes up while you're away (phone or email)? When do you plan on returning to work?"", ""Employee: Email would be best, I'll be back on June 7th, 2023."", ""HR Assistant: Great, I'll be sure to have that on file. I assume you've made arrangements with someone to cover your duties while you're gone, who will that be? Is there anything else I should know about the time you'll be taking?  "", ""Employee: John will be covering for me. That's all I needed to add."", 'HR Assistant: No worries. Have you had to take any other time off recently that I should be aware of?  ', ""Employee: No, I haven't needed any other time off lately."", 'HR Assistant: Okay, thanks for letting me know. What type of paid time are you looking to use for this (vacation, sick leave, personal day)? Approximately how many days will you be out of the office?', ""Employee: I'll be using my vacation time. I'll be taking a full week off, which is 7 days."", 'HR Assistant: Got it. When do you plan on starting your time away? Will you have limited availability just in case we need to contact you for anything?', ""Employee: I'll be starting on June 1st, 2023. And yes, I'll have limited availability during that time.  "", ""HR Assistant: No problem. Last question - is there any particular reason you're taking the time, or is it just for time off?"", ""Employee: It's for a family trip.""]","[{'emergency_contact_info': 'Email', 'end_date': 'June 7th, 2023'}, {'work_handover_details': 'John will be covering for me', 'additional_notes': 'John will be covering for me'}, {'previous_time_off': ""No, I haven't needed any other time off lately""}, {'type_of_time_off': 'vacation', 'total_days_off': '7'}, {'start_date': 'June 1st, 2023', 'contact_availability': ""yes, I'll have limited availability""}, {'reason_for_time_off': 'family trip'}]","[""No problem, I'm happy to help. What's the best way for me to contact you in case anything comes up while you're away (phone or email)? When do you plan on returning to work?"", ""Great, I'll be sure to have that on file. I assume you've made arrangements with someone to cover your duties while you're gone, who will that be? Is there anything else I should know about the time you'll be taking?"", 'No worries. Have you had to take any other time off recently that I should be aware of?', 'Okay, thanks for letting me know. What type of paid time are you looking to use for this (vacation, sick leave, personal day)? Approximately how many days will you be out of the office?', 'Got it. When do you plan on starting your time away? Will you have limited availability just in case we need to contact you for anything?', ""No problem. Last question - is there any particular reason you're taking the time, or is it just for time off?""]","[""Email would be best, I'll be back on June 7th, 2023."", ""John will be covering for me. That's all I needed to add."", ""No, I haven't needed any other time off lately."", ""I'll be using my vacation time. I'll be taking a full week off, which is 7 days."", ""I'll be starting on June 1st, 2023. And yes, I'll have limited availability during that time."", ""It's for a family trip.""]","{'emergency_contact_info': 'Email', 'end_date': 'June 7th, 2023', 'work_handover_details': 'John will be covering for me', 'additional_notes': 'John will be covering for me', 'previous_time_off': ""No, I haven't needed any other time off lately"", 'type_of_time_off': 'vacation', 'total_days_off': '7', 'start_date': 'June 1st, 2023', 'contact_availability': ""yes, I'll have limited availability"", 'reason_for_time_off': 'family trip'}"
time_off_report,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, can I get your contact info in case I need to reach out? And is there anything else I should know about your request?', ""Employee: You can reach me by email at priya.dev@techcorp.com. There's no other information needed."", ""HR Assistant: If you don't mind me asking, what will you be using your time off for? "", 'Employee: I will be taking a planned holiday.', ""HR Assistant: Okay, great. During your time off, will you still be available if someone needs to contact you, or will you be completely unreachable? Also, have you arranged for someone to cover your work duties while you're away?"", 'Employee: I will have limited availability for contact, and John will be covering my responsibilities.  ', 'HR Assistant: Perfect. How many total days are you requesting to take off, and when will your time off end?', 'Employee: I am requesting 15 days off, and my time off will end on June 15, 2023.', 'HR Assistant: Almost done! Just need to know, what type of time off is this - vacation, sick leave, personal day? And when will your time off period start?', 'Employee: This is a vacation leave request starting on June 1, 2023.', 'HR Assistant: Last question - have you taken any other time off recently that I should be aware of?', 'Employee: No, I have not had any other recent time off.']","[{'emergency_contact_info': 'priya.dev@techcorp.com', 'additional_notes': 'no other information needed'}, {'reason_for_time_off': 'a planned holiday'}, {'contact_availability': 'limited', 'work_handover_details': 'John'}, {'total_days_off': '15', 'end_date': 'June 15, 2023'}, {'type_of_time_off': 'vacation', 'start_date': 'June 1, 2023'}, {'previous_time_off': 'No, I have not had any other recent time off'}]","['No problem, can I get your contact info in case I need to reach out? And is there anything else I should know about your request?', ""If you don't mind me asking, what will you be using your time off for?"", ""Okay, great. During your time off, will you still be available if someone needs to contact you, or will you be completely unreachable? Also, have you arranged for someone to cover your work duties while you're away?"", 'Perfect. How many total days are you requesting to take off, and when will your time off end?', 'Almost done! Just need to know, what type of time off is this - vacation, sick leave, personal day? And when will your time off period start?', 'Last question - have you taken any other time off recently that I should be aware of?']","[""You can reach me by email at priya.dev@techcorp.com. There's no other information needed."", 'I will be taking a planned holiday.', 'I will have limited availability for contact, and John will be covering my responsibilities.', 'I am requesting 15 days off, and my time off will end on June 15, 2023.', 'This is a vacation leave request starting on June 1, 2023.', 'No, I have not had any other recent time off.']","{'emergency_contact_info': 'priya.dev@techcorp.com', 'additional_notes': 'no other information needed', 'reason_for_time_off': 'a planned holiday', 'contact_availability': 'limited', 'work_handover_details': 'John', 'total_days_off': '15', 'end_date': 'June 15, 2023', 'type_of_time_off': 'vacation', 'start_date': 'June 1, 2023', 'previous_time_off': 'No, I have not had any other recent time off'}"
time_off_report,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, when do you plan on returning from your time away? Just let me know the date.', 'Employee: My time off will end on June 15th, 2023. ', ""HR Assistant: Okay, great. Will you be able to be reached at all while you're off, just in case something comes up? Also, have you had any other breaks recently?"", ""Employee: I'll have limited availability during my time off. I haven't taken any other time off recently."", ""HR Assistant: That's understandable. I'm guessing you've arranged for someone to cover your work in your absence? Could you provide that person's name please? Also, how many days will you be taking total?  "", ""Employee: John will be covering for me. I'll be taking a total of 15 days off."", 'HR Assistant: Terrific. One last thing - could you give me an email where I could reach you in an emergency, if needed?', 'Employee: You can contact me by email only.', ""HR Assistant: No problem. Lastly, when does your time away actually start? If you don't mind providing the date."", 'Employee: My time off will start on June 1st, 2023.', ""HR Assistant: Almost done, I just need a little more info. What's the reason for your time off, if you don't mind sharing? Also, what kind of time are you taking - vacation, sick leave, personal day?  "", ""Employee: I'm taking vacation leave for a family trip."", 'HR Assistant: Got it. Is there anything else you need to let me know about regarding your time off request?', 'Employee: No, there are no additional notes.']","[{'end_date': 'June 15th, 2023'}, {'contact_availability': 'limited', 'previous_time_off': ""I haven't taken any other time off recently""}, {'work_handover_details': 'John', 'total_days_off': '15'}, {'emergency_contact_info': 'email'}, {'start_date': 'June 1st, 2023'}, {'reason_for_time_off': 'family trip', 'type_of_time_off': 'vacation'}, {'additional_notes': 'No, there are no additional notes'}]","['No problem, when do you plan on returning from your time away? Just let me know the date.', ""Okay, great. Will you be able to be reached at all while you're off, just in case something comes up? Also, have you had any other breaks recently?"", ""That's understandable. I'm guessing you've arranged for someone to cover your work in your absence? Could you provide that person's name please? Also, how many days will you be taking total?"", 'Terrific. One last thing - could you give me an email where I could reach you in an emergency, if needed?', ""No problem. Lastly, when does your time away actually start? If you don't mind providing the date."", ""Almost done, I just need a little more info. What's the reason for your time off, if you don't mind sharing? Also, what kind of time are you taking - vacation, sick leave, personal day?"", 'Got it. Is there anything else you need to let me know about regarding your time off request?']","['My time off will end on June 15th, 2023.', ""I'll have limited availability during my time off. I haven't taken any other time off recently."", ""John will be covering for me. I'll be taking a total of 15 days off."", 'You can contact me by email only.', 'My time off will start on June 1st, 2023.', ""I'm taking vacation leave for a family trip."", 'No, there are no additional notes.']","{'end_date': 'June 15th, 2023', 'contact_availability': 'limited', 'previous_time_off': ""I haven't taken any other time off recently"", 'work_handover_details': 'John', 'total_days_off': '15', 'emergency_contact_info': 'email', 'start_date': 'June 1st, 2023', 'reason_for_time_off': 'family trip', 'type_of_time_off': 'vacation', 'additional_notes': 'No, there are no additional notes'}"
time_off_report,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[""HR Assistant: No problem, I'm happy to help. How many days are you hoping to take off total? When would you like your time off to start? You can give me the date in the format YYYY-MM-DD if that works."", ""Employee: I'm requesting 15 days off starting on June 1st, 2023. "", 'HR Assistant: Got it. Have you taken any other time off recently that I should be aware of? If so, feel free to give me the details. What type of leave are you looking to use for this time - vacation, sick leave, or personal days?  ', ""Employee: I haven't taken any other time off recently. I would like to use my vacation days."", 'HR Assistant: Okay, great. Do you have any other notes or information you think I should know about regarding your time off request?', ""Employee: No, I don't have any other notes."", ""HR Assistant: No problem. Have you made arrangements for someone to cover your responsibilities while you're out? If so, who will be handling that?"", 'Employee: John will be covering my responsibilities.', 'HR Assistant: Thanks for letting me know. When do you plan to return from your time off? Again, if you can give me the date in the YYYY-MM-DD format, that would be helpful.', 'Employee: I plan to return on June 15th, 2023. ', ""HR Assistant: Wonderful. Last thing - can you provide me with the best way to contact you in case an emergency comes up while you're away, whether by phone or email?"", 'Employee: Email will be the best way to contact me.', ""HR Assistant: Almost done, I just have a couple more optional questions. What is the general reason you're taking this time off, like travel or something else? Also, will you have limited availability to be contacted during your time away?"", ""Employee: I'm taking the time off for some travel plans. I will have limited availability during my time off.""]","[{'total_days_off': '15', 'start_date': 'June 1st, 2023'}, {'previous_time_off': 'vacation days', 'type_of_time_off': 'vacation'}, {'additional_notes': ""No, I don't have any other notes""}, {'work_handover_details': 'John'}, {'end_date': 'June 15th, 2023'}, {'emergency_contact_info': 'Email'}, {'reason_for_time_off': 'travel plans', 'contact_availability': 'limited'}]","[""No problem, I'm happy to help. How many days are you hoping to take off total? When would you like your time off to start? You can give me the date in the format YYYY-MM-DD if that works."", 'Got it. Have you taken any other time off recently that I should be aware of? If so, feel free to give me the details. What type of leave are you looking to use for this time - vacation, sick leave, or personal days?', 'Okay, great. Do you have any other notes or information you think I should know about regarding your time off request?', ""No problem. Have you made arrangements for someone to cover your responsibilities while you're out? If so, who will be handling that?"", 'Thanks for letting me know. When do you plan to return from your time off? Again, if you can give me the date in the YYYY-MM-DD format, that would be helpful.', ""Wonderful. Last thing - can you provide me with the best way to contact you in case an emergency comes up while you're away, whether by phone or email?"", ""Almost done, I just have a couple more optional questions. What is the general reason you're taking this time off, like travel or something else? Also, will you have limited availability to be contacted during your time away?""]","[""I'm requesting 15 days off starting on June 1st, 2023."", ""I haven't taken any other time off recently. I would like to use my vacation days."", ""No, I don't have any other notes."", 'John will be covering my responsibilities.', 'I plan to return on June 15th, 2023.', 'Email will be the best way to contact me.', ""I'm taking the time off for some travel plans. I will have limited availability during my time off.""]","{'total_days_off': '15', 'start_date': 'June 1st, 2023', 'previous_time_off': 'vacation days', 'type_of_time_off': 'vacation', 'additional_notes': ""No, I don't have any other notes"", 'work_handover_details': 'John', 'end_date': 'June 15th, 2023', 'emergency_contact_info': 'Email', 'reason_for_time_off': 'travel plans', 'contact_availability': 'limited'}"
time_off_report,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, have you taken any other time off recently? If so, feel free to let me know the details.', ""Employee: I haven't taken any other time off recently."", ""HR Assistant: Okay great. When do you plan on starting your time off? If you could provide the date in the format YYYY-MM-DD that would be helpful. Also, do you mind sharing what the reason is for your time off, if you're comfortable sharing that is.  "", ""Employee: My time off will start on 2023-06-01. I'm planning on taking a vacation."", 'HR Assistant: Sounds good. How many total days will you be taking off? And when do you expect to return? Again, if you could provide the return date in the YYYY-MM-DD format, that would be much appreciated.', ""Employee: I'll be taking 15 days off and returning on 2023-06-15."", 'HR Assistant: No problem. During your time away, will you have any availability to be contacted if needed, or will you be completely unreachable?', ""Employee: I'll have limited availability for contact during my time off."", ""HR Assistant: Okay, thanks for letting me know. If you don't mind providing an emergency contact method like email or phone, that could be helpful. Also, have you made arrangements for others to cover any of your responsibilities while you're away?"", 'Employee: You can reach me by email only. My coworkers have agreed to cover my responsibilities.  ', ""HR Assistant: Just one last thing, are there any other notes or details you think I should know about related to your request? Also, can you confirm what type of time off you're requesting, such as vacation, sick leave, or personal day?"", ""Employee: There are no other notes. I'm requesting vacation leave.""]","[{'previous_time_off': ""I haven't taken any other time off recently""}, {'start_date': '2023-06-01', 'reason_for_time_off': 'vacation'}, {'total_days_off': '15', 'end_date': '2023-06-15'}, {'contact_availability': 'limited'}, {'emergency_contact_info': 'email', 'work_handover_details': 'My coworkers'}, {'additional_notes': 'no other notes', 'type_of_time_off': 'vacation'}]","['No problem, have you taken any other time off recently? If so, feel free to let me know the details.', ""Okay great. When do you plan on starting your time off? If you could provide the date in the format YYYY-MM-DD that would be helpful. Also, do you mind sharing what the reason is for your time off, if you're comfortable sharing that is."", 'Sounds good. How many total days will you be taking off? And when do you expect to return? Again, if you could provide the return date in the YYYY-MM-DD format, that would be much appreciated.', 'No problem. During your time away, will you have any availability to be contacted if needed, or will you be completely unreachable?', ""Okay, thanks for letting me know. If you don't mind providing an emergency contact method like email or phone, that could be helpful. Also, have you made arrangements for others to cover any of your responsibilities while you're away?"", ""Just one last thing, are there any other notes or details you think I should know about related to your request? Also, can you confirm what type of time off you're requesting, such as vacation, sick leave, or personal day?""]","[""I haven't taken any other time off recently."", ""My time off will start on 2023-06-01. I'm planning on taking a vacation."", ""I'll be taking 15 days off and returning on 2023-06-15."", ""I'll have limited availability for contact during my time off."", 'You can reach me by email only. My coworkers have agreed to cover my responsibilities.', ""There are no other notes. I'm requesting vacation leave.""]","{'previous_time_off': ""I haven't taken any other time off recently"", 'start_date': '2023-06-01', 'reason_for_time_off': 'vacation', 'total_days_off': '15', 'end_date': '2023-06-15', 'contact_availability': 'limited', 'emergency_contact_info': 'email', 'work_handover_details': 'My coworkers', 'additional_notes': 'no other notes', 'type_of_time_off': 'vacation'}"
time_off_report,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: Have you taken any other time off recently? If so, please let me know the details so I can help get this request processed.', 'Employee: No, I have not taken any recent leave. ', 'HR Assistant: Okay, great. When does your planned time off end so I have all the details? Please provide the date in the YYYY-MM-DD format if possible. ', 'Employee: My time off will end on 2023-06-15.', ""HR Assistant: If it's not too much trouble, could you please let me know the reason for your time off? While it's not required, including that information may help if certain types of leave need to be designated. Is there any other information I should be aware of related to your request?"", 'Employee: The reason for my time off is for a family trip. There are no additional notes.', 'HR Assistant: Perfect, thank you for providing those details. Lastly, when does your time off start and how many total days will you be taking? Again, please include the start date in the YYYY-MM-DD format if you can.', 'Employee: My time off will start on 2023-06-01 and I will be taking a total of 15 days off. ', ""HR Assistant: Great, thanks for all that information. Have you made arrangements for someone to cover your responsibilities while you're away? If so, could you please provide those details? Also, will you have any availability to be contacted during your time off in case an emergency comes up?"", 'Employee: John will be covering my responsibilities. I will have limited availability by email only.', 'HR Assistant: Okay, thanks for letting me know about the coverage. Lastly, please provide an email contact in case an emergency arises where we may need to reach you. Also, what type of time off are you requesting - vacation, sick leave, personal day, etc.?', 'Employee: My email for contact is name@email.com. I am requesting vacation leave.']","[{'previous_time_off': 'No, I have not taken any recent leave'}, {'end_date': '2023-06-15'}, {'reason_for_time_off': 'a family trip', 'additional_notes': 'no additional notes'}, {'start_date': '2023-06-01', 'total_days_off': '15'}, {'work_handover_details': 'John', 'contact_availability': 'limited availability by email only'}, {'emergency_contact_info': 'name@email.com', 'type_of_time_off': 'vacation leave'}]","['Have you taken any other time off recently? If so, please let me know the details so I can help get this request processed.', 'Okay, great. When does your planned time off end so I have all the details? Please provide the date in the YYYY-MM-DD format if possible.', ""If it's not too much trouble, could you please let me know the reason for your time off? While it's not required, including that information may help if certain types of leave need to be designated. Is there any other information I should be aware of related to your request?"", 'Perfect, thank you for providing those details. Lastly, when does your time off start and how many total days will you be taking? Again, please include the start date in the YYYY-MM-DD format if you can.', ""Great, thanks for all that information. Have you made arrangements for someone to cover your responsibilities while you're away? If so, could you please provide those details? Also, will you have any availability to be contacted during your time off in case an emergency comes up?"", 'Okay, thanks for letting me know about the coverage. Lastly, please provide an email contact in case an emergency arises where we may need to reach you. Also, what type of time off are you requesting - vacation, sick leave, personal day, etc.?']","['No, I have not taken any recent leave.', 'My time off will end on 2023-06-15.', 'The reason for my time off is for a family trip. There are no additional notes.', 'My time off will start on 2023-06-01 and I will be taking a total of 15 days off.', 'John will be covering my responsibilities. I will have limited availability by email only.', 'My email for contact is name@email.com. I am requesting vacation leave.']","{'previous_time_off': 'No, I have not taken any recent leave', 'end_date': '2023-06-15', 'reason_for_time_off': 'a family trip', 'additional_notes': 'no additional notes', 'start_date': '2023-06-01', 'total_days_off': '15', 'work_handover_details': 'John', 'contact_availability': 'limited availability by email only', 'emergency_contact_info': 'name@email.com', 'type_of_time_off': 'vacation leave'}"
time_off_report,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","['HR Assistant: No problem, when do you plan on starting your time away from work? Just let me know the date.', 'Employee: My time off will start on June 1st, 2023.  ', 'HR Assistant: Okay, and when do you expect to return? Go ahead and give me that end date too.', 'Employee: My time off will end on June 15th, 2023.', 'HR Assistant: Got it. What kind of time are you looking to take - vacation, sick leave, personal day? And about how many days will you be out total?', 'Employee: I will be taking vacation leave for a total of 15 days.', ""HR Assistant: Great, I just need a way to contact you in case anything comes up while you're gone. Can you provide an email? Also, have you had to take any other time recently that I should be aware of?"", 'Employee: You can contact me by email only. I have not taken any other time off recently.', ""HR Assistant: That's helpful to know, thanks. I also need to check - have you made arrangements for someone to cover your workload while you're away?"", 'Employee: Yes, John will be covering my responsibilities. ', ""HR Assistant: Perfect. Last question - what's the reason for your time off? You don't have to say specifically, but it helps to have a general idea."", 'Employee: The reason for my time off is a family trip.', 'HR Assistant: No problem at all. Finally, will you be available at all during your vacation, even if just limited? And is there anything else I need to know about the request?', 'Employee: I will have limited availability during my time off. There is no additional information needed.']","[{'start_date': 'June 1st, 2023'}, {'end_date': 'June 15th, 2023'}, {'type_of_time_off': 'vacation', 'total_days_off': '15'}, {'emergency_contact_info': 'email', 'previous_time_off': 'I have not taken any other time off recently'}, {'work_handover_details': 'John'}, {'reason_for_time_off': 'a family trip'}, {'contact_availability': 'limited', 'additional_notes': 'no additional information needed'}]","['No problem, when do you plan on starting your time away from work? Just let me know the date.', 'Okay, and when do you expect to return? Go ahead and give me that end date too.', 'Got it. What kind of time are you looking to take - vacation, sick leave, personal day? And about how many days will you be out total?', ""Great, I just need a way to contact you in case anything comes up while you're gone. Can you provide an email? Also, have you had to take any other time recently that I should be aware of?"", ""That's helpful to know, thanks. I also need to check - have you made arrangements for someone to cover your workload while you're away?"", ""Perfect. Last question - what's the reason for your time off? You don't have to say specifically, but it helps to have a general idea."", 'No problem at all. Finally, will you be available at all during your vacation, even if just limited? And is there anything else I need to know about the request?']","['My time off will start on June 1st, 2023.', 'My time off will end on June 15th, 2023.', 'I will be taking vacation leave for a total of 15 days.', 'You can contact me by email only. I have not taken any other time off recently.', 'Yes, John will be covering my responsibilities.', 'The reason for my time off is a family trip.', 'I will have limited availability during my time off. There is no additional information needed.']","{'start_date': 'June 1st, 2023', 'end_date': 'June 15th, 2023', 'type_of_time_off': 'vacation', 'total_days_off': '15', 'emergency_contact_info': 'email', 'previous_time_off': 'I have not taken any other time off recently', 'work_handover_details': 'John', 'reason_for_time_off': 'a family trip', 'contact_availability': 'limited', 'additional_notes': 'no additional information needed'}"
